time,x,y
57.19,0.433507014,0.4234722222
57.22,0.433507014,0.4247361111
57.25,0.433507014,0.426
57.29,0.433507014,0.4272638889
57.32,0.4341783567,0.4291527778
57.35,0.4348396794,0.4304305556
57.39,0.4348396794,0.4316944444
57.42,0.4348396794,0.4323194444
57.45,0.4348396794,0.4329583333
57.52,0.4348396794,0.4335833333
57.55,0.4348396794,0.4342222222
57.59,0.4348396794,0.4348472222
58.09,0.4348396794,0.4342222222
58.29,0.4348396794,0.4335833333
58.42,0.4348396794,0.4329583333
58.45,0.4348396794,0.4323194444
58.52,0.4348396794,0.4323194444
58.89,0.435501002,0.4323194444
59.15,0.4361723447,0.4316944444
59.36,0.4368336673,0.4316944444
59.39,0.4368336673,0.4304305556
59.42,0.4368336673,0.4285277778
59.52,0.4368336673,0.4285277778
59.55,0.4368336673,0.4272638889
59.59,0.43750501,0.426
59.62,0.43750501,0.4247361111
59.65,0.43750501,0.4221944444
59.69,0.4381663327,0.4203055556
59.72,0.4388276553,0.4184027778
59.76,0.4388276553,0.4171388889
59.79,0.439498998,0.4146111111
59.82,0.4401603206,0.4127083333
59.85,0.4401603206,0.4101805556
59.89,0.4401603206,0.4082916667
59.92,0.4401603206,0.40575
59.95,0.4401603206,0.4038611111
59.99,0.4401603206,0.4013333333
60.02,0.4401603206,0.4000694444
60.06,0.4401603206,0.3987916667
60.09,0.4401603206,0.3981666667
60.15,0.4401603206,0.3975277778
60.19,0.4401603206,0.3969027778
60.22,0.4408216433,0.3962638889
60.26,0.4408216433,0.3956388889
60.29,0.441492986,0.3956388889
60.32,0.4421543086,0.394375
60.35,0.4428156313,0.3924722222
60.39,0.4434869739,0.3912083333
60.42,0.4448096192,0.3899444444
60.46,0.4448096192,0.3886805556
60.49,0.4454809619,0.3874166667
60.52,0.4461422846,0.3855138889
60.55,0.4468036072,0.3836111111
60.59,0.4468036072,0.3823472222
60.62,0.4468036072,0.3810833333
60.65,0.4474749499,0.3798194444
60.69,0.4474749499,0.3785555556
60.72,0.4474749499,0.3779305556
60.75,0.4474749499,0.3772916667
60.79,0.4474749499,0.3766666667
60.82,0.4474749499,0.3760277778
60.85,0.4474749499,0.3747638889
60.89,0.4474749499,0.3735
60.92,0.4474749499,0.3728611111
60.95,0.4474749499,0.3722361111
61.09,0.4468036072,0.3709722222
61.32,0.4461422846,0.3709722222
61.35,0.4448096192,0.3722361111
61.39,0.4434869739,0.3753888889
61.42,0.4428156313,0.3810833333
61.45,0.4428156313,0.3848888889
61.5,0.4428156313,0.3874166667
61.52,0.4428156313,0.3893055556
61.55,0.4428156313,0.3918472222
61.59,0.4428156313,0.3931111111
61.62,0.4428156313,0.394375
61.66,0.4428156313,0.3956388889
61.72,0.4428156313,0.3969027778
61.75,0.4428156313,0.3987916667
61.79,0.4428156313,0.4000694444
61.82,0.4434869739,0.4013333333
61.85,0.4441482966,0.4025972222
61.89,0.4448096192,0.405125
61.92,0.4454809619,0.4063888889
61.95,0.4454809619,0.4082916667
61.99,0.4461422846,0.4101805556
62.02,0.4461422846,0.4114444444
62.05,0.4461422846,0.4120833333
62.12,0.4461422846,0.4133472222
62.26,0.4461422846,0.4146111111
